집행목적,대상인원,집행금액,1소속부서,집행지주소,집행지명,cnt
북핵 대비 포럼 행사 관련 간담회,"비상기획관, 송ㅇㅇ의원등 5명",125000,비상기획관,중구 세종대로,더테이블한정식,1
시민생활민방위 체험교육 관련 간담회,"민방위담당관, 민방위교육팀장등 3명",60000,비상기획관,중구 세종대로,정선할매곤드레밥,1
2017년 국군장병 위문 결과 관련 간담회,"민방위담당관, 민군협력팀장등 3명",36000,비상기획관,중구 세종대로,정동국밥,1
자체충무계획 검토 관련 간담회,"비상기획관, 비상대비팀장등 4명",120000,비상기획관,중구 세종대로,동원참치,1
시민안보의식 유공자 표창계획 관련 간담회,"민방위담당관, 민군협력팀장등 4명",85200,비상기획관,중구 을지로1길,신가원설렁탕,1
생활안전체험 안전점검 관련 간담회,"비상기획관, 민방위교육팀장등 3명",72000,비상기획관,중구 무교동,영덕회식당,1
2018년 충무계획수립 유공자 표창 관련 간담회,"비상기획관, 비상대비팀장등 3명",50800,비상기획관,중구 남대문로,더후라이팬,1
2018년 통합방위회의 준비 관련 간담회,"비상기획관, 통합방위팀장등 3명",73300,비상기획관,중구 무교로,왕비집,1
2018년 민방위교육장 운영관리를 위한 간담회,"비상기획관, 민방위교육팀장등 5명",111200,비상기획관,중구 을지로1길,신가원설렁탕,1
사회복무요원 담당자 교육 관련 간담회,"민방위담당관, 시청병역관리팀장등 3명",76100,비상기획관,중구 세종대로,더테이블한정식,1
민방위담당관 부서 송년 간담회,민방위담당관 전직원,779200,비상기획관,중구 을지로1길,신가원설렁탕,1
예비군육성지원금 발전방안 관련 간담회,"비상기획관, 통합방위팀장등 3명",55300,비상기획관,중구 세종대로,더테이블한정식,1
고위공직자 병역사항 신고 관련 간담회,비상기획관외 7명,165000,비상기획관,중구 무교동,제일가든,1
2017년 민방위분야 단위사업 추진계힉 관련 간담회,민방위담당관외 4명,75000,비상기획관,중구 세종대로,더테이블한정식,1
제40주년 예비군의 날 행사 기본계획 관련 간담회,민방위담당관외 5명,105000,비상기획관,중구 을지로1길,갯마을낙지,1
2017년 중점관리대상 인력 관련 간담회,비상기획관외 4명,51000,비상기획관,중구 다동,낙동강,1
2016년 민방위 교육훈련 실시계획 통보 관련 간담회,민방위담당관외 4명,45000,비상기획관,중구 무교동,제일가든,1
2017년 충무6000 계획 작성 관련 간담회,민방위담당관외 4명,75000,비상기획관,중구 세종대로,더테이블한정식,1
2016년 민방위대 동원자원 운영파악 관련 간담회,민방위담당관외 4명,45000,비상기획관,중구 무교로,참숯골,1
안전통합센터 운영 관련 간담회,민방위담당관외 4명,56000,비상기획관,중구 세종대로,육대장,1
2017년 제1차 안보정책자문회의 관련 간담회,비상기획관외 13명,355000,비상기획관,중구 다동,남포면옥,1
2017년 상반기 전출직원 격려 간담회,비상기획관외 5명,60000,비상기획관,중구 을지로로,왕왕생고기,1
통합방위 실무회의 개최 관련 간담회,비상기획관외 5명,68000,비상기획관,중구 세종대로,육대장,1
2017년도 정부합동평가 관련 간담회,비상기획관외 5명,86000,비상기획관,중구 을지로,구이구이,1
비상기획관 신임 직원 격려 간담회,민방위담당관외 16명,360000,비상기획관,중구 다동,남포면옥,1
2016년도 민방위대 편성 관련 간담회,비상기획관외 11명,250000,비상기획관,중구 세종대로,더테이블한정식,1
2017년 동원자원조사 교육 관련 간담회,비상기획관외 6명,85000,비상기획관,중구 다동,낙동강,1
2018년도 사회복무요원 배정 관련 간담회,비상기획관외 4명,34000,비상기획관,중구 세종대로,육대장,1
민방위 시설 장비현황 관련 간담회,비상기획관외 4명,77000,비상기획관,중구 남대문로9길,더미,1
민방위교육장 시설장비 교체 관련 간담회,비상기획관외 4명,60000,비상기획관,중구 무교로,참숯골,1
예비군중대 청사 방호훈련 관련 간담회,비상기획관외 4명,55000,비상기획관,중구 을지로로,왕왕생고기,1
2017년도 민방위대 편성 관련 간담회,비상기획관외 5명,100000,비상기획관,중구 세종대로,더테이블한정식,1
2017년도 중점관리대상업체 지정 관련 간담회,비상기획관외 4명,57000,비상기획관,중구 무교로,참숯골,1
안보정책자문위원 위촉직 관련 간담회,비상기획관외 4명,78000,비상기획관,중구 무교동,동해일식,1
서울안전통합센터 화생방방호설비 관련 간담회 개최,"민방위담당관, 권ㅇㅇ주무관등 3명",45000,비상기획관,중구 무교로,참숯골,1
비상기획관 소속 여직원 격려 간담회 개최,"비상기획관, 비상기획팀장등 14명",410200,비상기획관,종로구 종로1가,라그릴리아,1
안보정책자문위원 위촉식을 위한 간담회 개최,"민방위담당관, 안보정책팀등 5명",122000,비상기획관,중구 남대문로9길,무교동그집,1
사회복무요원 복무 관련 간담회,"비상기획관, 김ㅇㅇ주무관",32000,비상기획관,중구 무교로,싸바치킨,1
민방위강사 연수 관련 간담회,"비상기획관, 민방위교육팀장등 4명",72000,비상기획관,중구 남대문로9길,서울불고기,1
통합방위회의 보고자료 관련 간담회,"민방위담당관, 통합방위팀장등 7명",112000,비상기획관,중구 남대문로9길,오복미역,1
비영리 민간단체 관련 간담회,"비상기획관, 민군협력팀장등 4명",42000,비상기획관,중구 세종대로20길,육대장,1
민방위대 장비 관련 간담회,"민방위담당관, 민방위관리팀장등 8명",226000,비상기획관,중구 세종대로,오리마당,1
민방위 대피시설 특별점검 관련 간담회,"민방위담당관, 민방위관리팀장등 3명",50000,비상기획관,중구 세종대로,더테이블한정식,1
북 미사일 발사 관련 간담회,"비상기획관, 통합방위팀장등 3명",60000,비상기획관,중구 무교동,제일가든,1
통합방위 유공표창 관련 간담회,"민방위담당관, 통합방위팀장등 3명",51000,비상기획관,중구 을지로1길,신가원설렁탕,1
동원자원조사 현장점검 계획 관련 간담회,"비상기획관, 안보정책팀장등 3명",60000,비상기획관,중구 남대문로9길,오복미역을지로점,1
통합방위회의 최종검토 관련 간담회,"비상기획관, 통합방위팀장등 7명",200000,비상기획관,중구 세종대로,더테이블한정식,1
서울시 통합방위회의 행사지원 직원 격려 간담회,"비상기획관, 비상기획팀장등 10명",268000,비상기획관,중구 을지로1길,신가원설렁탕,1
을지연습 추진방향을 위한 간담회,"비상기획관, 비상대비팀장등 3명",80000,비상기획관,중구 남대문로9길,오복미역,1
충무계획 수립 관련 간담회,"민방위담당관, 주ㅇㅇ주무관등 3명",87000,비상기획관,중구 무교동,곰국시집,1
민방위 강사연수 결과 관련 간담회,"비상기획관, 민방위교육팀장등 3명",60000,비상기획관,중구 무교동,제일가든,1
민방위교육장 전기시설물 교체 관련 간담회,"민방위담당관, 권○○주무관등 3명",41000,비상기획관,종로구 새문안로,센트럴키친,1
공직자 안보교육 추진 지침 관련 간담회,"비상기획관, 안보정책팀장등 3명",60000,비상기획관,중구 을지로,왕왕생고기,1
시민 안보의식 함양 지원사업 집행 관련 간담회,"비상기획관, 민군협력팀장등 4명",90000,비상기획관,중구 세종대로,참숯골,1
3월 민방위의 날 화재 대피 훈련 관련 간담회,"민방위담당관, 김○○주무관등 3명",60000,비상기획관,중구 태평로1가,우도일식,1
서울안전통합센터 충무시설 영상시스템 관련 간담회,"민방위담당관, 송○○주무관등 3명",59000,비상기획관,중구 을지로3길,여수바다장어,1
1/4분기 중점관리대상 자원 확인의 날 관련 간담회,"비상기획관, 안보정책팀장등 4명",42000,비상기획관,중구 세종대로,육대장,1
2016년 비상대비 비축물자 관리현황 관련 간담회,"비상기획관, 안보정책팀장등 4명",101600,비상기획관,중구 태평로1가,유청림,1
전반기 예비군중대 훈련 관련 간담회,"비상기획관, 김○○주무관등 3명",75000,비상기획관,중구 무교동,제일가든,1
국가중요시설 방호 점검 관련 간담회,"민방위담당관, 견○○주무관등 4명",74500,비상기획관,중구 남대문로,미가한식,1
상반기 통합방위회의 결과 관련 간담회,"비상기획관, 통합방위팀장등 3명",32000,비상기획관,중구 남대문로,바다양푼이동태탕,1
전시 비축물자관리 관련 차담회,"민방위담당관, 안보정책팀등 4명",14000,비상기획관,중구 남대문로,아리스타다동점,1
2017년 성과관리계획 수립 관련 간담회,"비상기획관, 비상기획팀장등 8명",213000,비상기획관,중구 세종대로,더테이블한정식,1
2017년 2월 민·군 협력 지원 관련 간담회,"민방위담당관, 권ㅇㅇ주무관등 4명",93000,비상기획관,중구 남대문로9길,오복미역,1
2017년 상반기 새올행정시스템 교육 관련 간담회,"민방위담당관, 민방위관리팀장등 4명",58000,비상기획관,중구 세종대로,동원참치,1
직장민방위 신편대원 교육 관련 간담회,"비상기획관, 시청병역관리팀장등 3명",50000,비상기획관,중구 세종대로,더테이블한정식,1
예비군중대 향방작계훈련 관련 간담회,"비상기획관, 시청병역관리팀장등 3명",28000,비상기획관,중구 남대문로,바다양푼이동태탕,1
안보정책자문위원 연수 계획 관련 간담회,"민방위담당관, 안보정책팀장등 5명",114000,비상기획관,중구 을지로1가,흑산도홍어본가,1
3월 지역특성화 민방위훈련 중점 추진사항 관련 간담회,"민방위담당관, 민방위관리팀장등 3명",64000,비상기획관,중구 세종대로,동원참치,1
3월 민방위 훈련 현장점검 계획 관련 간담회,"비상기획관, 민방위관리팀장등 3명",75000,비상기획관,중구 세종대로,더테이블한정식,1
민방위·비상대비 업무분야 평가 계획 관련 간담회,"비상기획관, 민방위관리팀장등 3명",75000,비상기획관,중구 태평로1가,우도일식,1
비축물자(한강 도강장비) 관련 간담회,"비상기획관, 안보정책팀장등 3명",75000,비상기획관,중구 태평로1가,우도일식,1
2017년도 을지연습 추진계획 관련 간담회,"비상기획관, 비상대비팀장등 6명",150000,비상기획관,중구 서소문동,동신참치,1
상반기 민방위교육장 시설물 안전점검 관련 간담회,"민방위담당관, 민방위교육팀장등 5명",95000,비상기획관,중구 다동길,행복전집,1
3월 민방위의 날 훈련 현장 점검 관련 간담회,"비상기획관, 민방위관리팀장등 5명",125000,비상기획관,중구 세종대로,더테이블한정식,1
제49주년 예비군의날 행사 지원계획 관련 간담회,"민방위담당관, 민군협력팀장등 3명",65000,비상기획관,중구 태평로1가,춘산에프앤비,1
서해수호의 날 행사 후원기관 명칭 사용승인 검토 관련 간담회,"민방위담당관, 민군협력팀장등 6명",156000,비상기획관,중구 세종대로,오리마당,1
사회복무요원 복무 관련 간담회,"민방위담당관, 시청병역관리팀장등 3명",56000,비상기획관,중구 무교동,싸바치킨,1
1/4분기 중점관리자원 확인의 날 행사 관련 간담회,"비상기획관, 안보정책팀장등 3명",64000,비상기획관,중구 세종대로,동원참치,1
